,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,sale_month,sale_week,sale_year,latitude,longitude,deucli_k1,deucli_k2,deucli_k3,deucli_k4,deucli_k5,deucli_k6,deucli_k7,deucli_k8,deucli_k9,deucli_k10,SALE PRICE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,APARTMENT NUMBER,ZIP CODE,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE
5060,2,1,3,2000,3540,1931,9,38,2016,0.2818553292216279,0.4705056578319784,0.11124593631763602,0.1591785652428984,0.17567844486873588,0.24298834441988743,0.27339755823644885,0.03772490315503615,0.1392405078852483,0.129789980052536,0.20524918899319772,0.09220131763112711,3955000.0,3,BENSONHURST,02 TWO FAMILY DWELLINGS                    ,1,6182,43,S2, ,11204,1,S2
5061,2,0,2,1750,2364,1901,3,12,2017,0.4453394976832925,0.6150718636025942,0.06514634680440352,0.12541557815939544,0.2765096918871705,0.148344552169399,0.17991206630268924,0.13272311440859688,0.2279838891486836,0.02544191533269822,0.10224395694672576,0.03935488429388634,905000.0,3,OCEAN HILL,02 TWO FAMILY DWELLINGS                    ,1,1507,74,B9, ,11233,1,B9
5062,2,0,2,2056,2195,1930,3,12,2017,0.906529177837001,0.734562216812435,0.19093489170404315,0.29049642629807376,0.4456767214735706,0.18981349793719826,0.023579815492165868,0.31212486028371744,0.38150673213344327,0.17800580618569622,0.10722955879312457,0.2364519734538826,215000.0,2,BAYCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4740,6,B9, ,10469,1,B9
5063,2,0,2,2000,2994,1899,9,38,2016,0.8110769920658356,0.6210435526633944,0.12380347052884584,0.2611942900198599,0.3740456937840646,0.19538133240135605,0.05207892480796324,0.24488497616596278,0.30861040658415695,0.1320836408523015,0.08759541244355475,0.18971690717296355,562500.0,2,MELROSE/CONCOURSE,02 TWO FAMILY DWELLINGS                    ,1,2436,80,B2, ,10456,1,B2
5064,35,2,37,6055,26341,1910,12,50,2016,0.7162432106274679,0.5655921542416706,0.0758001349254186,0.23557609064469467,0.3243958973350013,0.197781969598859,0.09892256290601462,0.19582800538606485,0.25944220311233174,0.10206481767230696,0.0909667951135963,0.15450666129458773,12000000.0,1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,2,1661,44,C7, ,10029,2,C7
5065,1,0,1,2240,2080,1925,1,2,2017,0.28873913312982324,0.3909793515837521,0.1273655330265465,0.20293189026395786,0.13667308644181192,0.2836970619629163,0.2946621031989073,0.0071614900647996435,0.09517972361693035,0.16358641479988048,0.23547211894505785,0.13411094981199026,950000.0,3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,6104,54,A1, ,11209,1,A1
5066,2,0,2,2917,2000,1965,6,26,2017,0.4074805132417083,0.6979220004146214,0.11204823959483722,0.08942068507453377,0.3117386914915829,0.10700665077554455,0.1883173831678973,0.16963280797878286,0.269161282428106,0.04602802035575389,0.09998550695395979,0.04464062468385633,380000.0,3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4485,23,B2, ,11208,1,B2
5067,2,0,2,6000,2940,1920,12,52,2016,0.1868285688273943,0.5480792362166085,0.14746293049703404,0.11314913600862887,0.208642079227441,0.22294864147815185,0.29284625058123476,0.0918558693754052,0.187301385768864,0.13713982548967843,0.21313693546409995,0.0814618884976995,2100000.0,3,MANHATTAN BEACH,02 TWO FAMILY DWELLINGS                    ,1,8739,47,B1, ,11235,1,B1
5068,2,0,2,1900,2320,1930,12,49,2016,0.3944298573553766,0.5793084227384782,0.06873589846411747,0.12395956487224186,0.2493692188113064,0.17162294453361548,0.20607628908824663,0.10581243609000536,0.20370190588023201,0.05428676622180743,0.13089742204296118,0.03252662420756544,975000.0,3,FLATBUSH-NORTH,02 TWO FAMILY DWELLINGS                    ,1,4588,128,B1, ,11203,1,B1
5069,3,0,3,2829,3328,1970,1,1,2017,0.5589549499465392,0.7853121752871459,0.14577667558851407,0.14792325473777915,0.3817191644863363,0.059948579248158,0.1330048395799449,0.23793645273307648,0.33201223362081833,0.08261658259533973,0.05070950472850579,0.12173990465193206,1180000.0,4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6647,20,C0, ,11367,1,C0
5070,1,0,1,3400,1329,1940,2,7,2017,0.6367784959941787,0.932270490764779,0.23025901057278877,0.2047919797922946,0.468773426938695,0.06657928234990822,0.15596703165062858,0.32505160907396696,0.41938919816364545,0.17001450090333206,0.11654115783052454,0.2050598212136874,890000.0,4,DOUGLASTON,01 ONE FAMILY DWELLINGS                    ,1,8199,221,A1, ,11362,1,A1
5071,1,0,1,2800,1440,1965,3,10,2017,0.10597014419428774,0.16729639911125105,0.26645601890056286,0.3261161640344518,0.011493906040432147,0.4256913977425164,0.4323221035388002,0.15201871060777364,0.08242206358351731,0.3085466728339066,0.37964325637644347,0.27476446575038027,545000.0,5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,1,5237,67,A5, ,10312,1,A5
5072,2,0,2,1162,2010,2002,6,26,2017,0.2969161623870775,0.3050143210285512,0.15713425512380855,0.2504078903068344,0.09961930974147237,0.32861064504314463,0.3226672221521971,0.05423870957033533,0.047625334700961225,0.20445589407183695,0.27226911032370954,0.18054797730780106,450000.0,5,GRYMES HILL,02 TWO FAMILY DWELLINGS                    ,1,615,175,B9, ,10304,1,B9
5073,3,0,3,5114,3955,1920,3,11,2017,0.858882019881932,0.6093369455063566,0.13941014330305385,0.2819608682079362,0.38496131940100475,0.2137524071687252,0.053910045436414485,0.25933242872482437,0.31817754426158373,0.1524327596955996,0.10721489562921648,0.20968772397532492,325000.0,2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,2879,161,C0, ,10453,1,C0
5074,3,0,3,2003,2400,1925,9,38,2016,0.3593679781810408,0.4305367308581083,0.09093410184935899,0.18925030606543744,0.17042627061988871,0.2550971588929374,0.25819642612233196,0.030613138882819288,0.12020156584267055,0.13052446796248282,0.2003060833341882,0.10971347507221423,927000.0,3,BUSH TERMINAL,03 THREE FAMILY DWELLINGS                  ,1,797,28,C0, ,11220,1,C0
5075,2,0,2,2083,2208,1899,8,32,2017,0.4096299162418262,0.4739997466008674,0.06087907578852938,0.1758898033015139,0.20196566615092942,0.22768605003860587,0.22734326084693884,0.06148938454757783,0.14907188626473697,0.10033670723427297,0.16864803910431486,0.08888771959005058,2060000.0,3,GOWANUS,02 TWO FAMILY DWELLINGS                    ,1,1033,18,B3, ,11215,1,B3
5076,1,0,1,1696,1048,1940,2,6,2017,0.8850627508484195,0.7433341291970805,0.1871658940211729,0.28150956287405987,0.4428069644275158,0.17972547753257892,0.02216210748343416,0.3079393955311563,0.37937664314741654,0.17100497814005938,0.09885235283422149,0.2291677863594705,325000.0,2,PELHAM GARDENS,01 ONE FAMILY DWELLINGS                    ,1,4481,97,A5, ,10469,1,A5
5077,1,0,1,2000,1536,1925,10,40,2016,0.43451863251770817,0.7313571332133222,0.1240067469251481,0.09608763760958315,0.3330536776189466,0.08602104502207565,0.1776116843898048,0.1905664250664631,0.28943605938444633,0.053798822287470474,0.08810275319854113,0.06624856120000422,470000.0,4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9153,57,A5, ,11417,1,A5
5078,0,1,1,3216,3200,1931,3,11,2017,0.8657026274193811,0.6582317763624417,0.15336990528162942,0.2783698050250694,0.40457623238574103,0.19787135255445165,0.026844979479396566,0.27473730130908247,0.33908452338698136,0.1542008307072094,0.09675045513433016,0.21285497067447853,1035000.0,2,BELMONT,22 STORE BUILDINGS                         ,4,3055,60,K1, ,10458,4,K1
5079,2,0,2,1650,2256,1920,3,11,2017,0.2984699214330817,0.4580719288501598,0.10671243372921613,0.16739318102610465,0.17187000609203604,0.24713926115137202,0.27081952018100264,0.030482862004949745,0.132301430067487,0.13064445320942752,0.20509090083177747,0.09697183286218196,1270000.0,3,BENSONHURST,02 TWO FAMILY DWELLINGS                    ,1,5776,9,B1, ,11219,1,B1
5080,3,0,3,1667,2142,1899,3,12,2017,0.44482714703011084,0.46938542390950033,0.04968345037768004,0.1855141064785103,0.20852691302369633,0.22854451417245716,0.2170551656349947,0.07193110862646006,0.15204759922987196,0.09883366572946925,0.16280166980291147,0.09617724387307147,3125000.0,3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS                  ,1,421,60,C0,3,11231,1,C0
5081,3,2,5,2450,4300,1950,2,6,2017,0.6145919693635733,0.6907933869688918,0.09799112778692656,0.17312970447787412,0.34876753967668717,0.11698945803982494,0.10309499373613175,0.20679482108636776,0.29286151749233025,0.05647459655163111,0.021868385382249493,0.11381997418197602,3200000.0,4,JACKSON HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1469,5,S9, ,11372,2,S9
5082,1,0,1,4000,2136,1955,7,29,2017,0.5893109997520583,0.8883652013194876,0.2035615004815372,0.17623466161723525,0.4383545602517969,0.04083871065898351,0.15134510388835434,0.2947430026182759,0.3900306860825038,0.14074667558710294,0.09524305201818647,0.17392874970412098,988000.0,4,OAKLAND GARDENS,01 ONE FAMILY DWELLINGS                    ,1,7624,59,A2, ,11364,1,A2
5083,1,0,1,8290,2126,1953,12,48,2016,0.29530259681394,0.261990325646849,0.1763866877045718,0.2738596379796854,0.08323036960584394,0.3518967192749005,0.33996196537084356,0.0780374913143309,0.023812342260464105,0.22675224415973932,0.29303323306523177,0.20426062427819927,630000.0,5,CLOVE LAKES,01 ONE FAMILY DWELLINGS                    ,1,299,46,A0, ,10301,1,A0
5084,20,0,20,4375,13516,1913,8,33,2017,0.4502562237529304,0.49290907109329396,0.04126634045467396,0.1759648393140274,0.22023255121355262,0.21539095688109164,0.20759159541579908,0.08112620572560088,0.16486391682297014,0.08563425945063023,0.15056063893814764,0.08544883457323144,6000000.0,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS             ,2,185,39,C1,20,11217,2,C1
5085,1,0,1,2142,1756,1950,1,1,2017,0.6440254974353365,0.6804712573604661,0.09717913612627418,0.18619786856490703,0.35126454146742325,0.1277140444277048,0.09171874021380111,0.21055753326711688,0.29358853617468694,0.06557047911721778,0.022901029301231446,0.12402287377826067,460000.0,4,JACKSON HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,1102,14,A5, ,11369,1,A5
5086,15,1,16,4600,30680,1900,1,4,2017,0.5761656703754596,0.4748289872004534,0.02969616837893294,0.2173357374750903,0.24780617752627512,0.2274796541471686,0.17471053682928436,0.12270813163670682,0.18357667400039607,0.09993523120209898,0.1397707104961832,0.1258451295901081,489854.0,1,FLATIRON,08 RENTALS - ELEVATOR APARTMENTS           ,2,844,8,D6, ,10003,2,D6
5087,1,0,1,2000,868,1920,2,7,2017,0.41540693620122227,0.8379476259011653,0.1824104256731853,0.09953226506536496,0.3859074657590173,0.03925028362176179,0.1987197956764155,0.2457073421476725,0.34616235930505895,0.11175680066944574,0.11539232756781331,0.11868304952707237,285000.0,4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,1,12106,49,A1, ,11436,1,A1
5088,2,0,2,2945,2244,1965,8,31,2017,0.41336576606592246,0.8667888597634601,0.19797403557657295,0.1073707801688701,0.40090112804543515,0.0329830437325137,0.20584934973892965,0.26119549967330685,0.3618397229682647,0.12734401459327788,0.1256323288241849,0.1341289394449877,500000.0,4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS                    ,1,12316,136,B2, ,11434,1,B2
5089,1,0,1,1850,1190,1945,8,34,2017,0.19708357223660755,0.5253557303001628,0.14253828278550185,0.1255391249071152,0.1966747146020419,0.23119307404661452,0.2928743483821108,0.07884839015291141,0.17409039864055686,0.1387547793277033,0.2154263211077096,0.08577395460214386,300000.0,3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8664,427,A2, ,11235,1,A2
5090,1,0,1,3145,1192,1940,8,34,2017,0.46624999031475056,0.8525947115488179,0.18550820586624361,0.12188849089582338,0.4003704771776378,0.018740461385790868,0.18276881602722297,0.25858513763611396,0.3577793634594268,0.11571354725445135,0.10411006554124297,0.132555312282198,310000.0,4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,1,12332,131,A1, ,11434,1,A1
5091,1,0,1,1800,1036,1925,11,45,2016,0.271687977483694,0.5835003532586711,0.11676157824230923,0.09749136273155116,0.2341842868158506,0.1878703913803598,0.2536691638954246,0.1003117881886772,0.20187440912028728,0.09733325378702025,0.17302667033092164,0.04150143480182411,520000.0,3,MARINE PARK,01 ONE FAMILY DWELLINGS                    ,1,8504,30,A9, ,11234,1,A9
5092,1,0,1,4200,1074,1935,2,6,2017,0.30624331716541064,0.264969844235452,0.1724512185411924,0.2728928001777836,0.08786048477788995,0.3492780173691741,0.33565769039760857,0.07652872735167643,0.026012969930803518,0.2236181147174652,0.28937612247090017,0.20215225262790776,620000.0,5,CLOVE LAKES,01 ONE FAMILY DWELLINGS                    ,1,287,100,A2, ,10310,1,A2
5093,1,0,1,4133,2255,1960,10,40,2016,0.26372063426880743,0.63175084175694,0.13001861582212088,0.07112820699146133,0.2594414850585522,0.16681019388422663,0.25107687072944207,0.1272023710815173,0.22869879775983273,0.09486519951252968,0.1661267516693603,0.03642611524212115,999000.0,3,MILL BASIN,01 ONE FAMILY DWELLINGS                    ,1,8620,39,A2, ,11234,1,A2
5094,1,0,1,4000,2193,2015,10,43,2016,0.660959461344163,0.7986553939588816,0.1606658960195906,0.19065255565065445,0.4091125612857239,0.08371800210891066,0.09783161472957773,0.2659870963981412,0.354876503020049,0.11003704812879238,0.04289547388430453,0.15854414550663118,997885.0,4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS                    ,1,4834,79,A1, ,11354,1,A1
5095,2,0,2,1811,1488,1920,5,18,2017,0.46099815398801525,0.6993388306370321,0.1036201520395262,0.11027856967899423,0.32115799055336186,0.10127904418918363,0.1662019422028785,0.17768759966315964,0.27466308350060814,0.03311503260394853,0.07800222139932135,0.059648591759042545,610000.0,4,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,8897,39,B2, ,11421,1,B2
5096,1,0,1,2336,920,2016,12,48,2016,0.27071267104180663,0.34883809619518047,0.14752404214785914,0.22489152576196733,0.1126890475847293,0.3081714218030347,0.3148082192768046,0.03162595722342721,0.0724413219544182,0.1874900809498825,0.2584316389140373,0.15845317137555542,378888.0,5,ARROCHAR-SHORE ACRES,01 ONE FAMILY DWELLINGS                    ,1,2834,32,A1, ,10305,1,A1
5097,2,0,2,2100,2280,1940,7,28,2017,0.3175770172475296,0.5798065454700634,0.09809867230751804,0.10637772318076823,0.23760016973086037,0.1813824062679711,0.23606921639131292,0.09824467834923789,0.19989101273131077,0.08070657263683009,0.15726371027287245,0.030553559563232278,459185.0,3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS                    ,1,7748,8,B3, ,11234,1,B3
5098,2,0,2,2500,2100,1935,3,12,2017,0.90576016759384,0.715255623174869,0.1842926984384614,0.2907344198639388,0.43806732615794736,0.19433356461554188,0.0181592525179145,0.3057074492326522,0.37337174781128035,0.17500265066809118,0.10673974113956393,0.23372539547306262,485000.0,2,BRONXDALE,02 TWO FAMILY DWELLINGS                    ,1,4636,3,B3, ,10469,1,B3
5099,1,0,1,2003,1520,1970,5,20,2017,0.6137784068897076,0.9339806639455617,0.22977724823230672,0.1970283776212292,0.4654881121955741,0.05859299494568512,0.1625741451421524,0.321904530310854,0.417167886107166,0.16783250018302076,0.11822495795477883,0.20055594060915338,795000.0,4,DOUGLASTON,01 ONE FAMILY DWELLINGS                    ,1,8288,39,A5, ,11362,1,A5
5100,2,0,2,6336,2640,1915,7,28,2017,0.2789441799290415,0.33069330695477106,0.1517842159454716,0.2352829971765077,0.10605234963480079,0.3168210426429167,0.318634825295135,0.04057441205937628,0.062085019550756675,0.19474219280123958,0.2645454816733074,0.1676350413995162,775000.0,5,ROSEBANK,02 TWO FAMILY DWELLINGS                    ,1,2847,23,B1, ,10305,1,B1
5101,1,0,1,3500,1224,1935,12,49,2016,0.6925547411321702,0.7835186804157956,0.15738965315966424,0.2027030031961219,0.4092808864903211,0.0992229470293575,0.08233172802607042,0.2669591073662687,0.35322828851775473,0.11283403212343174,0.03890467186350445,0.16472415947330848,990000.0,4,WHITESTONE,01 ONE FAMILY DWELLINGS                    ,1,4625,133,A1, ,11357,1,A1
5102,1,0,1,1800,1224,1960,6,22,2017,0.541255123506545,0.8018570434753087,0.15476646920835935,0.14215440167860147,0.3866181723696475,0.048484595877502736,0.14304295167811118,0.24296026373122695,0.33837981419525043,0.08939046626076391,0.06234232465468102,0.12366493792088051,698000.0,4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6813,25,A5, ,11367,1,A5
5103,2,2,4,3334,14131,1920,9,37,2016,0.5542324134911922,0.4821851538098656,0.022654180943073914,0.20807735065108232,0.24402229298673922,0.22221250591768818,0.17811924651991112,0.11565402800580211,0.18120054281451337,0.09326415732885812,0.1380423393681266,0.11646393350264311,9100000.0,1,EAST VILLAGE,22 STORE BUILDINGS                         ,4,449,3,K4, ,10003,4,K4
5104,64,0,64,20000,36000,1931,5,20,2017,0.4624349634284357,0.5722678302543613,0.04306219673982624,0.14609457347043212,0.25944316702145537,0.1712324503120504,0.18150272940815101,0.11638733397944993,0.2075934072572238,0.041828829683939146,0.11261569449425544,0.05534819639136253,4830000.0,3,BEDFORD STUYVESANT,07 RENTALS - WALKUP APARTMENTS             ,2,1614,58,C1, ,11221,2,C1
5105,2,0,2,4203,1812,1983,10,41,2016,0.2409973016844731,0.21881758026222542,0.20889101492059076,0.2955165140855242,0.05137980019045779,0.3806453345018506,0.37272663114160937,0.10433978734741152,0.021536486502977324,0.25740308668061346,0.32499078046561214,0.23138139554376908,590000.0,5,WILLOWBROOK,02 TWO FAMILY DWELLINGS                    ,1,1972,17,B9, ,10314,1,B9
5106,1,0,1,3042,1872,1910,1,4,2017,0.627790083448275,0.7923224032506084,0.15361435723550426,0.176613843127697,0.3989612594592247,0.07485948582063504,0.10818540237328567,0.2554892831448,0.34601704808554845,0.09903101943215797,0.03986386723794888,0.14553191602101917,920000.0,4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS                    ,1,5378,55,A1, ,11355,1,A1
5107,2,0,2,3125,1724,1901,10,42,2016,0.6104878372410241,0.7171599123983867,0.11153111057925372,0.1691825726603027,0.35991078988715686,0.10323893752632761,0.10457246838346054,0.21720381441071282,0.3052043293517563,0.06311534227541761,0.015481196956131198,0.11749146486750436,1150000.0,4,CORONA,02 TWO FAMILY DWELLINGS                    ,1,1780,70,B2, ,11368,1,B2
5108,2,0,2,2500,1920,1940,10,40,2016,0.8565282577365849,0.7143007674451951,0.1678048769538797,0.2704962747007222,0.4231027825969243,0.1769434013888795,0.005042769063092973,0.2888450486626126,0.35950146159460383,0.15512104906631705,0.08644511298671775,0.2137464557570715,579000.0,2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS                    ,1,4301,19,B1, ,10462,1,B1
5109,1,0,1,2600,1088,1950,1,2,2017,0.44531915862144444,0.8899669297836965,0.20741005347664979,0.1256193956777058,0.41708868105317637,0.019471285548100927,0.20019861978571696,0.27646378338788935,0.3765231348821906,0.1372777084083743,0.12501225267116445,0.1495919593793967,430000.0,4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,1,12477,31,A5, ,11434,1,A5
5110,1,0,1,1800,1152,1940,9,39,2016,0.5467805686414238,0.6735318799452159,0.08378807216394825,0.14828922135923964,0.3254161913969767,0.11709614984706856,0.13200701204831727,0.18222689389203767,0.27243580299839965,0.027514266272585138,0.04941203673024919,0.08424029074066751,740000.0,4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,2848,19,A5, ,11379,1,A5
5111,3,0,3,2516,3247,2005,10,43,2016,0.5682600707412035,0.6483571619511679,0.0706632770512599,0.1612142002435268,0.31857569803591884,0.1326332081595857,0.12605851984960523,0.17650724335782553,0.26333743069642424,0.03124439351512214,0.05215591031196698,0.09004152970011388,1430000.0,4,ELMHURST,03 THREE FAMILY DWELLINGS                  ,1,2456,7,C0, ,11377,1,C0
5112,1,0,1,560,1553,2004,10,43,2016,0.15785630162248765,0.12720601405479215,0.27007065809889297,0.346312369958898,0.027465277111173334,0.4391683921568168,0.43323034938411614,0.16278916067719748,0.07549958043790984,0.3178294188743898,0.3861417219584536,0.2888274022073142,315000.0,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,173,A5, ,10312,1,A5
5113,1,0,1,2500,1172,1930,5,20,2017,0.428310376020832,0.7808386499861797,0.15066550992701888,0.09417087300078923,0.3577037411593041,0.06116455420036956,0.1842728734365603,0.21615379428267514,0.3158351900972416,0.08005185455513443,0.09622457110081656,0.08987816972685952,550000.0,4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11708,44,A5, ,11420,1,A5
5114,1,0,1,4000,2192,1965,8,31,2017,0.36823750406782096,0.7393965015372999,0.14003950884671787,0.06838696507768495,0.32804932130881126,0.09331301197098307,0.20525959700592722,0.18853941680369385,0.28959908706280213,0.07354673553036807,0.11572839286403927,0.06158980140606401,805000.0,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS                    ,1,14069,169,A1, ,11414,1,A1
5115,1,0,1,4000,1539,1920,6,23,2017,0.6175387120143796,0.7948912778456645,0.15408729589484213,0.17260315798878703,0.39803562087573074,0.07075115196412662,0.11261561725119,0.25444711162821615,0.3456575871482001,0.09791653361925594,0.04229410853856116,0.14314911029351476,1099000.0,4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS                    ,1,5207,19,A1, ,11355,1,A1
5116,0,1,1,2766,14166,1920,10,42,2016,0.6468269610729749,0.5388570975169387,0.044195889738899014,0.21783104383508975,0.2933099830896244,0.19996407819813414,0.1289139029258893,0.16356813076750276,0.22947435465896673,0.0863504407990955,0.10120936018715715,0.13159553172011132,17000000.0,1,UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS                        ,4,1465,7,O7, ,10021,4,O7
5117,2,0,2,2730,2680,1920,1,2,2017,0.3397407834994226,0.45439474925140644,0.09162502081369689,0.17410858163949372,0.17755779805868369,0.2441622434621577,0.25738177298814047,0.033884333275510034,0.13166268710062412,0.12266303454056555,0.19503141869459908,0.09659826148723559,1750000.0,3,BOROUGH PARK,02 TWO FAMILY DWELLINGS                    ,1,5651,30,B1, ,11220,1,B1
5118,1,0,1,1715,900,1998,3,13,2017,0.29608129232462943,0.31746196708235175,0.1521642694673849,0.24355101223467393,0.10454518634630502,0.3220218591619504,0.31821638883658004,0.04734814434449998,0.05450034765821512,0.19829068331653615,0.26664906090923146,0.1737630281099061,290000.0,5,STAPLETON,01 ONE FAMILY DWELLINGS                    ,1,556,158,A5, ,10304,1,A5
5119,25,0,25,5000,16955,1917,7,28,2017,0.8443679200694163,0.5827739543986468,0.12923183375353095,0.28077129204962836,0.3711575215057412,0.22031453466307654,0.06902031058884905,0.24770653418359326,0.3038741838921409,0.1491481874424459,0.11193222204997615,0.20500264399072218,7900000.0,1,WASHINGTON HEIGHTS UPPER,07 RENTALS - WALKUP APARTMENTS             ,2,2152,89,C1, ,10033,2,C1
5120,3,0,3,1106,2631,2007,3,10,2017,0.3622498295392944,0.5562686197319238,0.07667637082231098,0.1266823641330852,0.2322100092283214,0.1873731419743955,0.22304923003718213,0.08920742798322205,0.1887830547449953,0.07269158855604137,0.14920001811960454,0.040334971781482105,970000.0,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS                  ,1,4903,9,C0, ,11203,1,C0
5121,1,0,1,2234,1080,2006,3,9,2017,0.3326102474004813,0.19980812514810964,0.1982290472764152,0.3102425043162939,0.08388073723542121,0.38253015318514283,0.3559452366830683,0.11350653539914662,0.01944781941534797,0.2547198524288074,0.3167206017323356,0.237458863849792,140000.0,5,PORT RICHMOND,01 ONE FAMILY DWELLINGS                    ,1,1123,11,A5, ,10302,1,A5
5122,1,0,1,4141,1720,1960,3,12,2017,0.12784892144863136,0.1736308357490941,0.25780008332526616,0.3216350093086276,0.002009955218377741,0.4191253440108709,0.42338152771997417,0.14449284524042957,0.07273164402068293,0.30092793379532545,0.3715253627058065,0.2682626495754044,640000.0,5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,1,5467,66,A1, ,10308,1,A1
5123,1,0,1,8890,1980,1965,9,39,2016,0.06809856890484411,0.06727801773180886,0.318856481636718,0.38306109233630087,0.06436193045356388,0.48290584543173837,0.48272640033541137,0.20807389736930754,0.12523337170387022,0.3643078754287064,0.4340337163168228,0.33201785836904074,775000.0,5,PLEASANT PLAINS,01 ONE FAMILY DWELLINGS                    ,1,7420,165,A2, ,10309,1,A2
5124,1,0,1,1975,1460,1915,5,20,2017,0.32467801328044743,0.5518162411507035,0.09131991261944786,0.12163555381666186,0.2240122632759439,0.19465337647064437,0.2383903726512965,0.08322130588220049,0.1846097067188383,0.08628052711784753,0.16313857932422388,0.044020156218663974,627500.0,3,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,7557,18,A1, ,11210,1,A1
5125,1,0,1,1800,866,1925,2,6,2017,0.21507371457128954,0.6029450331687372,0.14230412809726356,0.08271958556238115,0.24021860613083698,0.19144142908669695,0.27380572450432145,0.11543140455021543,0.21487101922085702,0.11696812814367424,0.19029382526714864,0.058256667250430764,350000.0,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS                    ,1,8900,944,A1, ,11229,1,A1
5126,2,0,2,1320,2160,1920,6,25,2017,0.2527092114642784,0.4539880815641766,0.1253577147867504,0.1662416767021831,0.163098162160165,0.25593321882080927,0.2883480122456375,0.03317319155413566,0.1310916226604199,0.1446707384995763,0.220299363199593,0.10500250303605557,1050000.0,3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6405,34,B1, ,11214,1,B1
5127,1,0,1,2600,1056,1965,10,43,2016,0.6477611051277705,0.691960794343089,0.10358647483410588,0.1864649262698553,0.3572811739104133,0.12303673775548013,0.08939266873178386,0.21627189940867866,0.29988397776809933,0.06920101664569021,0.016500701898247674,0.12712440671003453,60000.0,4,EAST ELMHURST,01 ONE FAMILY DWELLINGS                    ,1,1092,38,A9, ,11369,1,A9
5128,4,1,5,1875,5225,1910,11,44,2016,0.6675958066665686,0.4869377435148863,0.0553329292405336,0.2413947085739806,0.28097626151736815,0.22992465032933612,0.14601219236556923,0.1607119554509363,0.21423187957659265,0.1131419946444844,0.1302007422497194,0.15219632844662015,10581818.0,1,CHELSEA,14 RENTALS - 4-10 UNIT                     ,2A,716,1,S4, ,10011,2,S4
5129,0,0,0,2625,600,1931,10,43,2016,0.33786208372717397,0.149744621729468,0.22264448565338657,0.33791243761366035,0.08572654750219719,0.4095085101710141,0.3769021166317009,0.14125154503037357,0.042527013340971524,0.28105853391606256,0.34134818842037,0.2650879398019142,140000.0,5,PORT IVORY,06 TAX CLASS 1 - OTHER                     ,1,1318,121,G0, ,10303,1,G0
5130,1,0,1,2800,1116,1920,7,28,2017,0.27367684717422947,0.2408752356187449,0.191083176611927,0.28438631989786983,0.06924816739000181,0.3653670993357796,0.35458406512391466,0.09015301013330342,0.014538392806708433,0.24090088112821498,0.30761433051286075,0.21701829020984667,571800.0,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,707,35,A1, ,10314,1,A1
