,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,sale_month,sale_week,sale_year,latitude,longitude,deucli_k1,deucli_k2,deucli_k3,deucli_k4,deucli_k5,deucli_k6,deucli_k7,deucli_k8,deucli_k9,deucli_k10,SALE PRICE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,APARTMENT NUMBER,ZIP CODE,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE
3061,3,0,3,2000,2588,1940,4,15,2017,40.7447927,-73.9758861,0.01263006327364457,0.12088735551452075,0.1677982862393075,0.20661032530023307,0.09410619801599292,0.23813317226039687,0.13069049035286015,0.1451029000782429,0.07597679653424692,0.09557359558533132,600000.0,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS                  ,1,4888,46,C0, ,11203,1,C0
3062,2,0,2,1520,792,1910,9,38,2016,40.65932100000001,-73.977104,0.09811026339257839,0.036906093357162974,0.15940415551196493,0.21289107274291405,0.04153295048974501,0.1898612533440636,0.12302651705403364,0.2143191131661139,0.11795758338858962,0.10464274509187166,600000.0,3,WINDSOR TERRACE,02 TWO FAMILY DWELLINGS                    ,1,1107,113,B3, ,11215,1,B3
3063,31,0,31,5046,21750,1910,12,50,2016,40.7984413,-73.9385309,0.05540650384960092,0.18116761433678738,0.1652323142406741,0.18691388036643358,0.13871458914981669,0.30227245452479,0.13605894222350937,0.08183694746822769,0.06300039811694377,0.1014951612416731,10250000.0,1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,2,1667,9,C1, ,10035,2,C1
3064,1,0,1,2750,1332,1935,9,37,2016,40.6059492,-73.8188629,0.21809710107706348,0.17212821966576916,0.07780793796492279,0.11847804928360918,0.12851747964092197,0.33313190432658163,0.09167670677201911,0.2459605124049828,0.1641080826746641,0.12518614862614727,318907.0,4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15461,30,A2, ,11693,1,A2
3065,1,0,1,3000,1140,1925,2,9,2017,40.7171879,-73.7326452,0.246439052126312,0.2734258227870438,0.09314557758459044,0.03894560019538836,0.21089807957154746,0.4393773321023506,0.12820279960989434,0.1898399562415896,0.17028052247711048,0.1538019479839802,325000.0,4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10786,34,A1, ,11429,1,A1
3066,2,0,2,2760,1260,1925,9,39,2016,40.698098,-73.76809600000001,0.21598854089919442,0.23368453720340943,0.05344823435883002,0.016799790932796592,0.17180977874086628,0.3998710384056338,0.09007410417186794,0.18083561310853685,0.14124332194271189,0.11898723477925957,425000.0,4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,1,10418,46,B3, ,11412,1,B3
3067,1,0,1,5525,1850,1930,2,6,2017,40.9114104,-73.8998592,0.1716856144586417,0.3005091015535715,0.24139536560888117,0.23501094423282384,0.254173776067563,0.4130371068846315,0.2263799108885878,0.07100225749958297,0.162816561771243,0.20047253041994811,962000.0,2,RIVERDALE,01 ONE FAMILY DWELLINGS                    ,1,5889,1463,A1, ,10471,1,A1
3068,1,0,1,2583,832,1940,2,8,2017,40.697995,-73.731842,0.25107014260576666,0.2683186458459474,0.08888967405903135,0.042975530792078,0.2072884776895511,0.4347060884220545,0.1261881288327153,0.20391297126582197,0.17560996363888134,0.15507596380271843,246333.0,4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,11290,43,A5, ,11411,1,A5
3069,2,0,2,2113,1920,1940,1,4,2017,40.840036,-73.822693,0.1739538473993599,0.2726483074737723,0.15631313078296566,0.1355269936576779,0.21270177043630872,0.41673050098080194,0.15505224223567465,0.04968208185680113,0.11974438503366765,0.14352475051805852,453000.0,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS                    ,1,5408,264,B3, ,10465,1,B3
3070,2,0,2,2000,2880,1901,5,22,2017,40.672502,-73.8877119,0.12233984404011887,0.11286188105930832,0.06905134646000267,0.12358340710761623,0.04952899993058088,0.27810143930406134,0.03423509478161189,0.1743077427213306,0.07707843113172069,0.03891662941152486,750000.0,3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4012,22,B2, ,11207,1,B2
